order_id,order_created,order_grand_total,order_shipping_charge,order_item_total_price
1798883,2015-10-01 19:11:19,57.85,0.0,54.0
1798884,2015-10-01 19:12:12,114.78,3.5,104.0
1798885,2015-10-01 19:13:32,42.05,4.95,0.0
1798886,2015-10-01 19:14:43,26.600000000000005,5.0,0.0
1798887,2015-10-01 19:14:55,189.65999999999997,4.0,174.0
1798888,2015-10-01 19:15:30,0.0,0.0,0.0
1798889,2015-10-01 19:15:56,16.53,5.95,9.76
1798890,2015-10-01 19:16:46,441.0,21.0,420.0
1798891,2015-10-01 19:16:55,41.1,5.95,33.0
1798892,2015-10-01 19:17:29,0.0,0.0,20.0
1798893,2015-10-01 19:18:05,69.77,4.0,73.0
1798894,2015-10-01 19:18:38,37.1,0.0,35.0
1798895,2015-10-01 19:19:32,42.05,4.95,0.0
1798896,2015-10-01 19:19:35,35.59,5.95,27.83
1798897,2015-10-01 19:20:40,24.67,5.0,18.0
1798898,2015-10-01 19:20:59,107.0,0.0,107.0
1798899,2015-10-01 19:21:06,50.0,0.0,50.0
1798900,2015-10-01 19:21:13,97.25,5.950000000000001,8.0
1798901,2015-10-01 19:22:11,240.0,0.0,240.0
1798902,2015-10-01 19:22:20,57.32,4.95,48.0
1798903,2015-10-01 19:23:15,20.0,0.0,20.0
1798904,2015-10-01 19:24:22,54.02999999999999,0.0,0.0
1798905,2015-10-01 19:24:37,49.9,0.0,46.1
1798906,2015-10-01 19:24:47,185.95000000000002,5.950000000000002,180.0
1798907,2015-10-01 19:25:40,88.41,21.0,63.0
1798908,2015-10-01 19:27:10,70.95,7.949999999999996,63.0
1798909,2015-10-01 19:28:04,44.0,0.0,44.0
1798910,2015-10-01 19:28:09,48.699999999999996,5.0,40.0
1798911,2015-10-01 19:28:20,19.72,3.5,14.97
1798912,2015-10-01 19:28:26,139.7,5.95,125.0
1798913,2015-10-01 19:28:32,40.0,0.0,40.0
1798914,2015-10-01 19:28:50,274.5,7.0,250.0
1798915,2015-10-01 19:29:02,21.95,0.0,20.0
1798916,2015-10-01 19:30:12,38.15,0.0,35.0
1798917,2015-10-01 19:30:35,78.92,0.0,71.91000000000001
1798918,2015-10-01 19:31:07,38.16,0.0,36.0
1798919,2015-10-01 19:32:59,15.0,0.0,15.0
1798920,2015-10-01 19:33:27,26.92,5.95,20.97
1798921,2015-10-01 19:33:31,32.0,0.0,32.0
1798922,2015-10-01 19:33:41,50.0,0.0,50.0
1798923,2015-10-01 19:34:32,99.01,7.0,85.0
1798924,2015-10-01 19:37:10,29.11,5.95,23.0
1798925,2015-10-01 19:37:39,0.0,0.0,0.0
1798926,2015-10-01 19:37:48,29.95,4.95,25.0
1798927,2015-10-01 19:38:37,0.0,0.0,0.0
1798928,2015-10-01 19:39:37,20.95,5.95,15.0
1798929,2015-10-01 19:39:45,89.33,0.0,120.0
1798930,2015-10-01 19:40:17,55.14000000000004,3.5,49.30000000000002
1798931,2015-10-01 19:40:29,81.0,5.0,95.0
1798932,2015-10-01 19:42:21,21.11,5.95,14.0
1798933,2015-10-01 19:42:23,981.75,7.5,900.0
1798934,2015-10-01 19:43:05,65.4,0.0,60.0
1798935,2015-10-01 19:43:55,3175.2000000000003,0.0,3969.0
1798936,2015-10-01 19:45:14,12.39,5.95,6.44
1798937,2015-10-01 19:45:18,29.95,4.95,25.0
1798938,2015-10-01 19:46:08,456.88,0.0,430.0
1798939,2015-10-01 19:48:49,56.95000000000001,5.95,51.0
1798940,2015-10-01 19:49:06,63.5,4.0,70.0
1798941,2015-10-01 19:52:05,357.0,4.0,353.0
1798942,2015-10-01 19:54:53,59.38999999999999,6.990000000000001,52.4
1798943,2015-10-01 19:54:56,98.33,0.0,90.0
1798944,2015-10-01 19:55:24,0.0,0.0,0.0
1798945,2015-10-01 19:55:46,148.0,0.0,148.0
1798946,2015-10-01 19:55:47,100.0,0.0,100.0
1798947,2015-10-01 19:56:26,242.0,12.0,230.0
1798948,2015-10-01 19:56:58,100.0,0.0,100.0
1798949,2015-10-01 19:57:00,1.5,0.0,1.5
1798950,2015-10-01 19:58:53,13.93,0.0,13.02
1798951,2015-10-01 19:58:57,0.0,0.0,0.0
1798952,2015-10-01 20:00:10,151.98,4.0,138.95
1798953,2015-10-01 20:00:17,95.0,0.0,195.0
1798954,2015-10-01 20:01:05,53.59000000000007,5.0,45.199999999999925
1798955,2015-10-01 20:02:05,100.8,0.0,90.0
1798956,2015-10-01 20:02:37,41.25,4.1499999999999995,35.0
1798957,2015-10-01 20:04:19,18.99,0.0,68.0
1798958,2015-10-01 20:04:31,29.96,0.0,28.0
1798959,2015-10-01 20:05:40,57.24,0.0,54.0
1798960,2015-10-01 20:06:17,26.15,4.95,20.0
1798961,2015-10-01 20:07:28,57.24,0.0,54.0
1798962,2015-10-01 20:08:50,34.95,4.95,30.0
1798963,2015-10-01 20:09:02,100.0,0.0,100.0
1798964,2015-10-01 20:09:29,25.0,0.0,25.0
1798965,2015-10-01 20:09:34,31.0,4.0,27.0
1798966,2015-10-01 20:10:57,62.11999999999998,3.5,54.280000000000015
1798967,2015-10-01 20:10:57,12.39,5.95,12.88
1798968,2015-10-01 20:11:05,5.0,0.0,5.0
1798969,2015-10-01 20:11:08,25.0,0.0,25.0
1798970,2015-10-01 20:11:20,22.0,0.0,22.0
1798971,2015-10-01 20:11:38,24.2,4.2,20.0
1798972,2015-10-01 20:12:05,33.02,0.0,33.0
1798973,2015-10-01 20:12:18,30.0,0.0,30.0
1798974,2015-10-01 20:13:45,0.0,0.0,0.0
1798975,2015-10-01 20:15:08,59.330000000000005,4.95,50.0
1798976,2015-10-01 20:15:26,49.0,0.0,49.0
1798977,2015-10-01 20:15:28,26.41,5.95,21.0
1798978,2015-10-01 20:15:33,25.0,0.0,25.0
1798979,2015-10-01 20:16:31,35.0,0.0,35.0
1798980,2015-10-01 20:16:57,22.0,0.0,22.0
1798981,2015-10-01 20:17:28,25.0,0.0,25.0
1798982,2015-10-01 20:18:36,60.95000000000001,4.95,56.0
1798983,2015-10-01 20:19:04,24.0,0.0,24.0
1798984,2015-10-01 20:19:38,475.04,0.0,475.0
1798985,2015-10-01 20:19:49,5.0,0.0,5.0
1798986,2015-10-01 20:20:56,40.0,0.0,40.0
1798987,2015-10-01 20:21:13,12.64,5.0,7.0
1798988,2015-10-01 20:21:30,9.7,4.2,5.5
1798989,2015-10-01 20:23:09,0.0,0.0,0.0
1798990,2015-10-01 20:23:43,12.0,2.0,10.0
1798991,2015-10-01 20:23:48,20.11,4.95,14.0
1798992,2015-10-01 20:24:54,19.6,3.6,16.0
1798993,2015-10-01 20:26:10,77.2,4.2,73.0
1798994,2015-10-01 20:26:40,19.95,4.95,15.0
1798995,2015-10-01 20:26:57,7.69,4.2,3.49
1798996,2015-10-01 20:27:44,15.0,0.0,15.0
1798997,2015-10-01 20:27:56,55.0,0.0,55.0
1798998,2015-10-01 20:27:57,28.0,0.0,28.0
1798999,2015-10-01 20:29:01,20.0,0.0,20.0
1799000,2015-10-01 20:29:12,50.0,0.0,50.0
1799001,2015-10-01 20:29:18,8.83,5.95,2.88
1799002,2015-10-01 20:30:20,20.0,0.0,20.0
1799003,2015-10-01 20:31:40,480.94,0.0,500.0
1799004,2015-10-01 20:32:01,150.5,4.1499999999999995,134.14
1799005,2015-10-01 20:32:15,16.05,0.0,15.0
1799006,2015-10-01 20:32:35,60.5,7.0,50.0
1799007,2015-10-01 20:33:22,31.55,4.95,28.0
1799008,2015-10-01 20:33:30,14.23,5.95,8.28
1799009,2015-10-01 20:33:34,42.4,0.0,40.0
1799010,2015-10-01 20:34:45,164.0,4.0,160.0
1799011,2015-10-01 20:35:02,0.0,0.0,0.0
1799012,2015-10-01 20:36:22,39.48,7.0,30.0
1799013,2015-10-01 20:39:25,0.0,0.0,0.0
1799014,2015-10-01 20:41:49,185.72999999999988,0.0,0.0
1799015,2015-10-01 20:41:52,0.0,0.0,0.0
1799016,2015-10-01 20:43:25,101.76,4.0,90.0
1799017,2015-10-01 20:44:22,0.0,0.0,0.0
1799018,2015-10-01 20:44:54,20.0,0.0,20.0
1799019,2015-10-01 20:45:08,22.5,0.0,22.5
1799020,2015-10-01 20:46:42,0.0,0.0,0.0
1799021,2015-10-01 20:46:55,0.0,0.0,0.0
1799022,2015-10-01 20:48:05,11.19,4.2,6.99
1799023,2015-10-01 20:49:03,0.0,0.0,150.0
1799024,2015-10-01 20:49:34,22.09,5.95,15.18
1799025,2015-10-01 20:50:17,118.64999999999999,0.0,105.0
1799026,2015-10-01 20:50:58,255.0,0.0,255.0
1799027,2015-10-01 20:51:55,0.0,0.0,0.0
1799028,2015-10-01 20:53:30,77.76,0.0,80.0
1799029,2015-10-01 20:54:48,40.53000000000003,4.150000000000002,42.5
1799030,2015-10-01 20:59:40,211.09,0.0,195.0
1799031,2015-10-01 21:00:55,75.0,0.0,75.0
1799032,2015-10-01 21:01:12,10.7,0.0,10.0
1799033,2015-10-01 21:01:29,27.0,5.0,22.0
1799034,2015-10-01 21:01:41,38.8,5.95,30.0
1799035,2015-10-01 21:03:08,47.95,4.95,40.0
1799036,2015-10-01 21:04:39,15.98,5.0,10.0
1799037,2015-10-01 21:04:40,25.0,0.0,25.0
1799038,2015-10-01 21:04:49,141.25,0.0,125.0
1799039,2015-10-01 21:08:17,17.1,0.0,16.0
1799040,2015-10-01 21:08:18,225.0,0.0,225.0
1799041,2015-10-01 21:08:28,10.0,0.0,10.0
1799042,2015-10-01 21:10:31,19.12,7.950000000000001,12.0
1799043,2015-10-01 21:10:31,450.0,0.0,500.0
1799044,2015-10-01 21:11:00,0.0,0.0,70.0
1799045,2015-10-01 21:12:30,479.2600000000001,6.0,450.0
1799046,2015-10-01 21:13:08,200.0,0.0,200.0
1799047,2015-10-01 21:14:02,120.30999999999999,3.5,143.2100000000001
1799048,2015-10-01 21:15:29,65.0,0.0,65.0
1799049,2015-10-01 21:17:56,26.32,4.95,20.0
1799050,2015-10-01 21:18:12,28.95,4.95,24.0
1799051,2015-10-01 21:19:06,15.0,0.0,15.0
1799052,2015-10-01 21:20:02,50.0,0.0,50.0
1799053,2015-10-01 21:24:09,25.0,0.0,25.0
1799054,2015-10-01 21:24:39,52.65,4.95,45.0
1799055,2015-10-01 21:24:44,30.51,9.99,20.52
1799056,2015-10-01 21:26:22,0.29,0.0,0.29
1799057,2015-10-01 21:26:36,34.96,0.0,32.0
1799058,2015-10-01 21:27:49,25.13,0.0,23.0
1799059,2015-10-01 21:28:19,145.0,0.0,145.0
1799060,2015-10-01 21:29:01,130.05,0.0,120.0
1799061,2015-10-01 21:29:08,18.86,8.0,10.0
1799062,2015-10-01 21:29:19,81.39,5.95,70.84
1799063,2015-10-01 21:29:25,174.64,0.0,200.0
1799064,2015-10-01 21:29:58,27.949999999999996,4.95,23.0
1799065,2015-10-01 21:30:16,19.6,3.6,16.0
1799066,2015-10-01 21:31:34,116.6,11.2,154.0
1799067,2015-10-01 21:33:10,238.15,0.0,220.0
1799068,2015-10-01 21:33:55,271.0,10.0,261.0
1799069,2015-10-01 21:35:03,20.0,0.0,20.0
1799070,2015-10-01 21:35:39,25.0,0.0,25.0
1799071,2015-10-01 21:35:53,120.0,0.0,120.0
1799072,2015-10-01 21:38:10,65.95,5.95,60.0
1799073,2015-10-01 21:39:34,40.0,0.0,40.0
1799074,2015-10-01 21:42:02,0.0,0.0,0.0
1799075,2015-10-01 21:42:07,65.0,0.0,65.0
1799076,2015-10-01 21:42:58,158.0,0.0,158.0
1799077,2015-10-01 21:43:18,28.95,4.95,24.0
1799078,2015-10-01 21:44:15,18.15,4.15,14.0
1799079,2015-10-01 21:45:05,85.95,4.95,108.0
1799080,2015-10-01 21:46:12,50.0,0.0,50.0
1799081,2015-10-01 21:48:48,30.0,0.0,30.0
1799082,2015-10-01 21:49:29,33.45,4.95,30.0
1799083,2015-10-01 21:49:58,81.85,5.95,70.0
1799085,2015-10-01 21:51:53,20.65,4.15,16.5
1799086,2015-10-01 21:54:36,16.96,4.95,12.0
1799087,2015-10-01 21:54:46,15.0,0.0,15.0
1799088,2015-10-01 21:56:11,12.0,0.0,12.0
1799089,2015-10-01 21:56:25,775.75,0.0,725.0
1799090,2015-10-01 21:57:14,30.0,0.0,30.0
1799091,2015-10-01 21:58:48,133.13,0.0,125.0
1799092,2015-10-01 22:00:17,32.7,0.0,30.0
1799093,2015-10-01 22:00:44,134.38,0.0,123.0
1799094,2015-10-01 22:01:04,78.09,4.95,89.0
1799095,2015-10-01 22:01:24,82.7,0.0,80.0
1799096,2015-10-01 22:01:38,0.0,0.0,435.0
1799097,2015-10-01 22:02:40,180.0,0.0,180.0
1799098,2015-10-01 22:02:41,876.0,0.0,800.0
1799099,2015-10-01 22:03:30,10.9,5.95,4.95
1799100,2015-10-01 22:03:45,140.5,0.0,84.0
1799101,2015-10-01 22:05:33,16.49,0.0,14.99
1799102,2015-10-01 22:06:55,19.53,0.0,18.0
1799103,2015-10-01 22:13:25,20.12,3.95,15.25
1799104,2015-10-01 22:14:37,19.0,0.0,19.0
1799105,2015-10-01 22:15:16,0.0,0.0,0.0
1799106,2015-10-01 22:16:55,0.0,0.0,0.0
1799107,2015-10-01 22:18:38,36.81,0.0,40.0
1799108,2015-10-01 22:18:47,0.0,0.0,0.0
1799109,2015-10-01 22:18:55,20.12,3.95,15.25
1799110,2015-10-01 22:20:04,63.78999999999999,3.5,86.69
1799111,2015-10-01 22:20:42,54.0,0.0,50.0
1799112,2015-10-01 22:22:05,16.86,4.95,11.0
1799113,2015-10-01 22:22:13,33.1,4.95,26.0
1799114,2015-10-01 22:22:34,15.0,0.0,15.0
1799115,2015-10-01 22:23:28,53.47,8.95,42.0
1799116,2015-10-01 22:23:55,24.3,0.0,30.0
1799117,2015-10-01 22:24:12,37.45,0.0,35.0
1799118,2015-10-01 22:25:16,0.0,0.0,435.0
1799119,2015-10-01 22:28:31,274.0,0.0,274.0
1799120,2015-10-01 22:30:03,300.0,0.0,300.0
1799121,2015-10-01 22:30:51,50.0,0.0,50.0
1799122,2015-10-01 22:33:09,7.95,4.95,3.0
1799123,2015-10-01 22:35:03,78.6,4.15,70.0
1799124,2015-10-01 22:36:31,15.0,0.0,15.0
1799125,2015-10-01 22:38:53,0.0,0.0,0.0
1799126,2015-10-01 22:39:20,34.1,4.0,52.0
1799127,2015-10-01 22:39:32,25.0,0.0,25.0
1799128,2015-10-01 22:39:34,68.38,0.0,64.0
1799129,2015-10-01 22:39:47,10.0,0.0,10.0
1799130,2015-10-01 22:41:01,431.92,0.0,399.0
1799131,2015-10-01 22:42:09,65.03,0.0,60.0
1799132,2015-10-01 22:43:23,43.0,0.0,50.0
1799133,2015-10-01 22:43:51,119.91,5.95,107.0
1799134,2015-10-01 22:46:50,111.22000000000001,3.5,100.44000000000003
1799135,2015-10-01 22:47:38,112.0,4.0,108.0
1799136,2015-10-01 22:47:47,427.0,0.0,400.0
1799137,2015-10-01 22:49:08,40.64,3.5,37.13999999999999
1799138,2015-10-01 22:49:15,10.0,0.0,10.0
1799139,2015-10-01 22:53:31,37.5,0.0,37.5
1799140,2015-10-01 22:53:52,63.16,7.0,52.0
1799141,2015-10-01 22:56:26,36.05,0.0,33.0
1799142,2015-10-01 22:57:04,36.75,4.95,30.0
1799143,2015-10-01 22:57:34,47.95,5.95,42.0
1799144,2015-10-01 22:57:40,4.39,0.0,4.0
1799145,2015-10-01 22:59:25,324.7,5.95,300.0
1799146,2015-10-01 22:59:33,20.0,0.0,20.0
1799147,2015-10-01 23:00:15,151.73,0.0,140.0
1799148,2015-10-01 23:03:00,23.2,5.95,23.0
1799149,2015-10-01 23:08:10,49.14999999999999,4.1499999999999995,45.0
1799150,2015-10-01 23:09:11,15.450000000000001,4.95,10.5
1799151,2015-10-01 23:09:51,16.35,0.0,15.0
1799152,2015-10-01 23:10:17,0.0,0.0,0.0
1799153,2015-10-01 23:10:22,52.209999999999994,3.5,0.0
1799154,2015-10-01 23:12:13,25.0,4.0,21.0
1799155,2015-10-01 23:12:24,0.0,0.0,0.0
1799156,2015-10-01 23:12:41,21.0,0.0,21.0
1799157,2015-10-01 23:13:49,79.0,0.0,79.0
1799158,2015-10-01 23:15:07,0.0,0.0,0.0
1799159,2015-10-01 23:15:24,75.0,0.0,75.0
1799160,2015-10-01 23:15:30,24.95,4.95,20.0
1799161,2015-10-01 23:16:59,68.67,6.95,78.0
1799162,2015-10-01 23:18:38,26.380000000000003,0.0,25.0
1799163,2015-10-01 23:18:41,10.7,0.0,10.0
1799164,2015-10-01 23:21:52,0.0,0.0,0.0
1799165,2015-10-01 23:21:58,64.0,0.0,64.0
1799166,2015-10-01 23:22:31,368.34000000000003,4.0,342.09999999999997
1799167,2015-10-01 23:22:35,80.95,5.95,75.0
1799168,2015-10-01 23:22:57,0.0,0.0,0.0
1799169,2015-10-01 23:23:07,60.419999999999995,0.0,57.0
1799170,2015-10-01 23:23:18,584.93,0.0,550.0
1799171,2015-10-01 23:24:49,15.14,0.0,15.0
1799172,2015-10-01 23:25:11,25.77,3.5,20.48
1799173,2015-10-01 23:25:47,54.95000000000001,5.95,49.0
1799174,2015-10-01 23:26:09,175.0,0.0,175.0
1799175,2015-10-01 23:26:32,15.14,0.0,15.0
1799176,2015-10-01 23:28:18,29.040000000000003,5.0,22.0
1799177,2015-10-01 23:29:52,15.14,0.0,15.0
1799178,2015-10-01 23:30:27,33.02,5.0,26.0
1799179,2015-10-01 23:31:16,15.14,0.0,15.0
1799180,2015-10-01 23:32:20,12.6,0.0,12.6
1799181,2015-10-01 23:32:23,450.0,0.0,450.0
1799182,2015-10-01 23:34:56,7.5,0.0,7.5
1799183,2015-10-01 23:36:59,15.0,0.0,15.0
1799184,2015-10-01 23:37:52,14.95,4.95,10.0
1799185,2015-10-01 23:38:19,51.95,8.95,43.0
1799186,2015-10-01 23:38:40,20.0,0.0,20.0
1799187,2015-10-01 23:38:49,32.1,0.0,30.0
1799188,2015-10-01 23:40:16,200.0,0.0,200.0
1799189,2015-10-01 23:41:03,30.0,0.0,30.0
1799190,2015-10-01 23:43:46,36.0,0.0,0.0
1799191,2015-10-01 23:44:55,20.02,5.95,25.0
1799192,2015-10-01 23:46:47,284.96,0.0,260.0
1799193,2015-10-01 23:48:06,0.0,0.0,0.0
1799194,2015-10-01 23:48:46,107.0,0.0,100.0
1799195,2015-10-01 23:48:55,105.0,6.0,99.0
1799196,2015-10-01 23:49:03,159.53,0.0,0.0
1799197,2015-10-01 23:49:20,6.46,0.0,80.0
1799198,2015-10-01 23:49:30,164.0,0.0,164.0
1799199,2015-10-01 23:50:44,51.95,8.95,43.0
1799200,2015-10-01 23:51:02,0.0,0.0,0.0
1799201,2015-10-01 23:52:01,0.0,0.0,155.0
1799202,2015-10-01 23:52:26,0.0,0.0,0.0
1799203,2015-10-01 23:53:27,214.5,0.0,195.0
1799204,2015-10-01 23:53:55,25.0,0.0,25.0
1799205,2015-10-01 23:54:46,59.84,5.95,50.6
1799206,2015-10-01 23:55:18,210.13999999999993,6.0,191.0
1799207,2015-10-01 23:57:53,10.0,0.0,60.0
1799208,2015-10-01 23:58:07,238.08,6.95,315.0
1799209,2015-10-02 00:00:29,31.8,0.0,30.0
1799210,2015-10-02 00:01:21,0.0,0.0,75.0
1799211,2015-10-02 00:04:31,0.0,0.0,0.0
1799212,2015-10-02 00:04:42,666.2400000000002,4.0,735.0
1799213,2015-10-02 00:08:05,51.45,0.0,49.0
1799214,2015-10-02 00:08:09,22.83999999999999,4.950000000000001,16.88
1799215,2015-10-02 00:08:45,0.0,0.0,0.0
1799216,2015-10-02 00:10:01,0.0,0.0,0.0
1799217,2015-10-02 00:15:10,81.85,5.95,70.0
1799218,2015-10-02 00:17:25,24.0,0.0,24.0
1799219,2015-10-02 00:17:38,16.87,4.15,12.0
1799220,2015-10-02 00:17:39,34.0,0.0,34.0
1799221,2015-10-02 00:18:06,209.13000000000002,4.0,196.0
1799222,2015-10-02 00:20:13,645.0,0.0,645.0
1799223,2015-10-02 00:20:39,97.68000000000006,0.0,91.5
1799224,2015-10-02 00:21:29,135.61999999999995,4.620000000000001,131.0
1799225,2015-10-02 00:22:28,39.5,0.0,39.5
1799226,2015-10-02 00:22:34,103.74,6.989999999999999,90.0
1799227,2015-10-02 00:22:42,212.27,2.7,197.24000000000004
1799228,2015-10-02 00:26:17,3.5,3.5,0.0
1799229,2015-10-02 00:27:01,30.0,0.0,30.0
1799230,2015-10-02 00:28:02,255.5,3.5,315.0
1799231,2015-10-02 00:28:59,1.33,0.0,1.25
1799232,2015-10-02 00:29:21,24.95,4.95,20.0
1799233,2015-10-02 00:29:46,36.89999999999999,4.1499999999999995,30.34
1799234,2015-10-02 00:29:59,315.0,0.0,0.0
1799235,2015-10-02 00:31:41,30.0,0.0,30.0
1799236,2015-10-02 00:34:15,121.46,0.0,122.97
1799237,2015-10-02 00:34:24,40.29,5.95,36.0
1799238,2015-10-02 00:35:13,85.0,0.0,85.0
1799239,2015-10-02 00:35:34,250.0,0.0,250.0
1799240,2015-10-02 00:35:34,75.0,0.0,75.0
1799241,2015-10-02 00:35:54,50.95,4.15,45.0
1799242,2015-10-02 00:37:47,0.0,0.0,0.0
1799243,2015-10-02 00:37:59,375.0,0.0,375.0
1799244,2015-10-02 00:39:01,125.0,0.0,125.0
1799245,2015-10-02 00:40:00,30.0,0.0,30.0
1799246,2015-10-02 00:40:01,21.0,0.0,21.0
1799247,2015-10-02 00:40:04,0.0,0.0,0.0
1799248,2015-10-02 00:40:46,48.5,3.5,45.0
